schedulertest,ticks0,aql0,mql0,rpt0,spt0,lg0,ticks1,aql1,mql1,rpt1,spt1,lg1,ticks2,aql2,mql2,rpt2,spt2,lg2,ticks3,aql3,mql3,rpt3,spt3,lg3,ticks4,aql4,mql4,rpt4,spt4,lg4,ticks5,aql5,mql5,rpt5,spt5,lg5,ticks6,aql6,mql6,rpt6,spt6,l76,ticks7,aql7,mql7,rpt7,spt7,lg7,aticks,sd,areducts,sd,asyncs,sd,mlg,agaps,sdg
chugmachine-erlam_sched_global9-20-19,540,0,11,98,17,14211,344,0,0,121,20,19038,146,0,0,85,26,23400,381,0,0,85,18,22900,416,0,0,56,23,20473,400,0,0,56,18,16910,373,0,0,29,26,13755,364,0,0,70,27,17786,370.5,101.816010529,75.0,26.7114207784,21.875,3.85478598628,23400,18559.125,3381.4318135
chugmachine-erlam_sched_global9-40-39,589,0,10,100,21,19676,572,0,0,104,24,18675,598,0,0,129,22,18710,380,0,0,95,30,19491,628,0,0,47,26,21638,443,0,0,57,25,24872,336,0,0,123,27,19118,545,0,0,125,22,19352,511.375,102.851759222,97.5,28.818396902,24.625,2.82566363886,24872,20191.5,1971.91721429
chugmachine-erlam_sched_global4-10-9,435,0,2,0,6,5105,285,0,0,67,3,4771,287,0,0,26,5,8912,377,0,0,4,8,5304,219,0,0,56,5,4729,335,0,0,0,5,5183,341,0,0,36,6,4381,266,0,0,26,7,5764,318.125,63.7797724596,26.875,23.7457232992,5.625,1.4086784587,8912,5518.625,1340.78511864
chugmachine-erlam_sched_global3-40-39,513,0,2,53,4,3122,400,0,0,0,2,2247,414,0,0,53,1,4090,400,0,0,0,2,2736,673,0,0,36,5,3329,255,0,0,65,3,4731,350,0,0,3,7,4345,238,0,0,36,9,3027,405.375,130.877745912,30.75,24.6969127625,4.125,2.57087047515,4731,3453.375,799.191300237
chugmachine-erlam_sched_global3-10-9,538,0,2,23,2,3370,547,0,0,0,1,3233,259,0,0,36,2,2628,489,0,0,4,3,3630,776,0,0,35,2,3101,573,0,0,23,1,2820,276,0,0,3,7,3135,360,0,0,32,3,3116,477.25,161.630558682,19.5,14.0801278403,2.625,1.79843682124,3630,3129.125,288.827127145
chugmachine-erlam_sched_global8-20-19,464,0,9,68,20,12941,469,0,0,74,18,11794,393,0,0,70,20,20497,567,0,0,62,18,15465,552,0,0,64,21,17498,308,0,0,81,18,17663,398,0,0,32,20,22403,465,0,0,80,16,30668,452.0,79.8122797569,66.375,14.4908376224,18.875,1.53602571593,30668,18616.125,5634.29761455
chugmachine-erlam_sched_global8-40-39,373,0,9,99,25,14085,322,0,0,80,20,26511,509,0,0,45,21,14705,479,0,0,65,21,13776,521,0,0,146,21,16135,518,0,0,76,21,18402,533,0,0,108,20,24666,588,0,0,72,22,21509,480.375,82.803891062,86.375,28.9522775443,21.375,1.49478259289,26511,18723.625,4645.73659223
chugmachine-erlam_sched_global2-40-39,437,0,1,65,1,2241,473,0,0,0,3,2585,508,0,0,0,2,3125,702,0,0,0,0,1623,909,0,0,0,1,1889,284,0,0,56,3,2606,387,0,0,36,2,2137,447,0,0,0,0,2674,518.375,184.519604311,19.625,26.4004616437,1.5,1.11803398875,3125,2360.0,450.536069588
chugmachine-erlam_sched_global1-10-9,42,0,1,39,0,1793,269,0,0,0,0,1817,339,0,0,0,0,739,325,0,0,0,0,727,386,0,0,0,0,1489,327,0,0,0,0,771,332,0,0,0,0,746,290,0,0,0,0,720,288.75,98.6835219274,4.875,12.8980376414,0.0,0.0,1817,1100.25,473.427066717
chugmachine-erlam_sched_global1-40-39,74,0,1,69,0,1906,618,0,0,0,0,1373,482,0,0,0,0,2037,497,0,0,0,0,1964,800,0,0,0,0,660,605,0,0,0,0,744,557,0,0,0,0,661,455,0,0,0,0,1091,511.0,193.992267887,8.625,22.8196050579,0.0,0.0,2037,1304.5,562.050487056
chugmachine-erlam_sched_global4-20-19,385,0,2,36,10,6641,386,0,0,16,6,6054,352,0,0,33,9,5371,361,0,0,0,4,4842,511,0,0,33,10,5898,189,0,0,104,5,6694,461,0,0,33,4,5880,440,0,0,0,6,5789,385.625,89.9693524207,31.875,30.6326521052,6.75,2.38484800354,6694,5896.125,571.734518264
chugmachine-erlam_sched_global8-10-9,498,0,9,26,19,16278,555,0,0,56,18,14074,463,0,0,31,19,12959,410,0,0,15,19,16626,481,0,0,66,23,14952,458,0,0,80,16,14741,288,0,0,79,19,19156,430,0,0,98,18,14578,447.875,73.0846042269,56.375,27.7801075412,18.875,1.83285978733,19156,15420.5,1782.04797915
chugmachine-erlam_sched_global9-10-9,693,0,10,24,21,16807,497,0,0,48,26,18798,506,0,0,38,19,16200,422,0,0,76,23,17370,643,0,0,63,23,20863,441,0,0,118,22,16718,360,0,0,87,28,24403,444,0,0,56,24,16022,500.75,106.089290223,63.75,27.8062492976,23.25,2.63391343821,24403,18397.625,2719.91024381
chugmachine-erlam_sched_global2-10-9,383,0,1,23,1,2453,541,0,0,0,0,1025,487,0,0,0,0,1868,479,0,0,0,1,2155,538,0,0,0,1,2033,574,0,0,0,0,1035,111,0,0,39,3,5544,344,0,0,35,1,2415,432.125,142.171056742,12.125,16.1975113829,0.875,0.927024810887,5544,2316.0,1325.84454217
chugmachine-erlam_sched_global1-20-19,472,0,1,0,0,762,354,0,0,0,0,973,377,0,0,0,0,770,350,0,0,0,0,1692,500,0,0,0,0,752,331,0,0,0,0,1675,58,0,0,49,0,2105,352,0,0,0,0,864,349.25,124.375188442,6.125,16.2052267803,0.0,0.0,2105,1199.125,503.559936229
chugmachine-erlam_sched_global4-40-39,99,0,3,39,15,5529,564,0,0,0,1,7460,362,0,0,53,6,5249,524,0,0,69,5,6682,613,0,0,0,8,5330,476,0,0,36,7,5841,489,0,0,93,4,5589,312,0,0,45,12,4384,429.875,155.718847205,41.875,29.649778667,7.25,4.17582327212,7460,5758.0,878.109617303
chugmachine-erlam_sched_global2-20-19,502,0,1,3,2,2307,280,0,0,36,1,1990,560,0,0,0,0,1110,477,0,0,0,1,2244,452,0,0,45,1,1810,317,0,0,33,1,3056,456,0,0,0,1,2668,414,0,0,0,0,3543,432.25,87.2765002736,14.625,18.3979448581,0.875,0.599478940414,3543,2341.0,706.580320983
chugmachine-erlam_sched_global3-20-19,338,0,2,32,4,3052,334,0,0,0,1,3661,213,0,0,69,3,3368,384,0,0,0,0,4687,378,0,0,37,7,2555,231,0,0,3,6,2596,387,0,0,0,1,2432,342,0,0,45,2,4078,325.875,63.2918586787,23.25,24.6563886245,3.0,2.34520787991,4687,3303.625,752.451150823
ptree-erlam_sched_coop_ss1-10-5,756,0,1,622,6,271916,894,0,1,505,5,184472,923,0,1,490,5,286467,900,0,1,508,5,216297,877,0,2,545,8,226373,776,0,1,425,5,231253,846,0,2,552,6,228270,1009,0,1,557,7,204308,872.625,75.8352449393,525.5,54.1687179099,5.875,1.05326872165,286467,231169.5,31370.5658181
ptree-erlam_sched_coop_ss3-10-5,1509,3,6,1362,12,346596,1686,1,3,1521,17,272257,1647,4,7,1441,11,449440,1668,3,6,1475,17,336667,1458,0,2,1291,22,294025,1524,1,3,1353,21,290567,1486,1,3,1309,20,350518,1544,0,3,1316,19,331502,1565.25,82.8564270289,1383.5,79.5612971237,17.375,3.7728470682,449440,333946.5,51317.4571881
ptree-erlam_sched_coop_ss4-10-5,2656,6,9,2499,23,467184,2588,4,7,2326,36,554579,2858,6,9,2585,24,388963,2261,1,6,1921,42,352912,2220,1,3,1912,41,576755,2272,2,6,2005,43,426286,2478,1,3,2189,38,416941,2343,0,3,2071,34,499742,2459.5,212.061311889,2188.5,241.871866905,35.125,7.28761792357,576755,460420.25,73918.322488
ptree-erlam_sched_coop_ss8-10-5,5996,7,10,5580,105,760433,5521,5,8,4866,162,604496,6275,7,10,5686,113,601737,7142,14,20,6568,73,945911,5670,3,8,5091,151,514484,6503,7,10,5898,130,576976,6392,7,10,5807,120,622331,5830,5,11,5281,92,731826,6166.125,491.545887354,5597.125,496.991558656,118.25,27.5397440075,945911,669774.25,128544.10214
ptree-erlam_sched_coop_ss2-10-5,1121,0,2,1020,16,416722,1239,0,2,1005,12,492638,1388,3,5,1148,9,267967,1310,2,6,1055,13,267996,1281,0,2,1009,14,312967,1259,0,2,1013,15,395100,1306,0,2,1124,14,285460,1216,0,2,947,12,321173,1265.0,73.2632240623,1040.125,62.1579389539,13.125,2.02715934253,492638,345002.875,76201.6928822
pring-erlam_sched_coop_ss2-2-2,271,0,1,66,2,3907,218,0,1,33,3,4476,240,0,0,0,0,4756,263,0,0,0,0,3709,280,0,1,20,2,3703,243,0,1,26,3,4330,247,0,1,20,2,3876,218,0,1,26,3,3942,247.5,21.4067746286,23.875,19.4835667936,1.875,1.16592238164,4756,4087.375,361.631005826
pring-erlam_sched_coop_ss6-2-2,457,0,1,162,6,4136,502,0,1,26,3,5671,483,0,1,40,4,3906,552,0,1,6,1,5193,479,0,1,40,4,4531,467,0,1,65,7,4977,425,0,1,32,4,4728,476,0,1,60,6,4131,480.125,34.3090276021,53.875,44.4196958004,4.375,1.79843682124,5671,4659.125,564.67810244
pring-erlam_sched_coop_ss20-2-2,1264,0,1,250,14,5500,1152,0,1,119,11,6384,1150,0,1,143,15,6948,1196,0,1,319,13,7356,1122,0,1,150,17,6953,1193,0,1,85,9,5281,1224,0,1,90,11,6418,1241,0,1,115,15,7710,1192.75,45.9422191454,158.875,77.4523038715,13.125,2.47171499166,7710,6568.75,796.168755667
pring-erlam_sched_coop_ss8-2-2,616,0,1,230,10,4574,552,0,1,26,3,5924,567,0,1,46,5,4032,594,0,1,26,3,4534,630,0,1,45,5,4739,622,0,1,26,3,6243,577,0,1,40,4,5366,524,0,1,112,12,4836,585.25,34.7014048707,68.875,66.3917116438,5.625,3.23795846175,6243,5031.0,703.186141786
pring-erlam_sched_coop_ss4-2-2,411,0,1,99,4,3548,461,0,1,6,1,3988,400,0,1,20,2,5594,365,0,1,60,6,4460,418,0,0,0,0,4400,440,0,1,34,2,4180,411,0,1,26,3,3899,367,0,1,66,7,5613,409.125,30.6897275159,38.875,31.4937989928,3.125,2.260392665,5613,4460.25,712.970327223
pring-erlam_sched_coop_ss10-2-2,751,0,1,198,4,6733,651,0,1,98,11,5245,610,0,1,80,8,6350,611,0,1,66,7,6264,758,0,1,46,5,6137,689,0,1,59,6,5245,615,0,1,46,5,6196,631,0,1,78,9,6175,664.5,57.4586808063,83.875,46.2072437503,6.875,2.20439901107,6733,6043.125,492.755882131
pring-erlam_sched_coop_ss9-2-2,693,0,1,236,8,4496,620,0,1,46,5,4584,570,0,1,72,8,5242,633,0,1,60,6,4549,672,0,1,33,5,3737,607,0,1,26,3,5213,583,0,1,66,7,4736,577,0,1,72,8,4895,619.375,41.9611055026,76.375,62.4858734035,6.25,1.7139136501,5242,4681.5,447.039987026
clustercomm-erlam_sched_coop_ss8-1-2,329,0,1,237,3,59186,380,0,1,168,2,70529,413,0,1,170,2,80166,490,0,1,216,3,119448,469,0,2,212,1,96696,545,0,1,154,4,93214,494,0,1,254,2,93816,440,0,1,186,2,88720,445.0,64.9345824657,199.625,33.3913817474,2.375,0.85695682505,119448,87721.875,17038.0542348
clustercomm-erlam_sched_coop_ss6-1-2,295,0,1,227,3,51265,500,0,1,185,3,58356,437,0,1,107,2,54654,532,0,1,178,2,63303,457,0,2,231,4,53810,346,0,1,22,1,50045,444,0,1,92,2,47909,487,0,2,255,1,56283,437.25,74.4878345772,162.125,75.7833053845,2.25,0.968245836552,63303,54453.125,4606.73966699
clustercomm-erlam_sched_coop_ss8-2-2,417,0,1,332,3,140512,665,0,2,365,2,121696,651,0,1,268,2,85862,724,0,2,341,4,107702,668,0,1,282,1,69471,506,0,1,149,1,72261,612,0,1,259,2,68424,556,0,1,139,1,73048,599.875,94.3602637502,266.875,78.9801201253,2.0,1.0,140512,92372.0,25813.217007
clustercomm-erlam_sched_coop_ss20-5-2,827,0,2,734,5,323126,1052,1,4,678,2,179907,1118,2,6,669,1,238478,1078,0,1,672,2,147919,1251,0,1,802,2,173287,1153,0,1,712,2,277165,1282,0,1,836,3,235223,1125,0,2,724,1,235171,1110.75,130.420234243,728.375,57.6236442357,2.25,1.19895788083,323126,226284.5,54054.8432289
clustercomm-erlam_sched_coop_ss2-1-2,359,0,1,49,1,35420,523,0,1,18,1,35854,451,0,1,115,3,35762,466,0,1,92,2,29840,414,0,0,0,0,35832,408,0,0,0,0,35588,384,0,0,0,0,36477,443,0,1,203,2,29383,431.0,48.0156224577,59.625,68.1742940924,1.125,1.05326872165,36477,34269.5,2706.77631141
clustercomm-erlam_sched_coop_ss20-10-2,1665,0,1,1565,3,333002,2038,1,6,1430,2,295263,1705,0,1,1000,2,211472,1977,0,1,1315,2,389073,2029,0,1,1453,3,243005,2131,3,6,1472,1,267912,1987,0,2,1336,5,325311,2057,0,2,1497,2,199643,1948.625,158.716679574,1383.5,163.810103474,2.5,1.11803398875,389073,283085.125,60811.3036931
clustercomm-erlam_sched_coop_ss6-2-2,299,0,1,180,2,60138,586,0,1,305,2,60240,538,0,1,250,3,57316,460,0,1,193,1,52175,597,0,1,291,4,62299,327,0,0,0,0,84529,411,0,1,116,1,125764,533,0,1,185,2,57309,468.875,106.910520413,190.0,92.6930418101,1.875,1.16592238164,125764,69971.25,22946.1514516
clustercomm-erlam_sched_coop_ss10-4-2,686,0,1,599,2,342598,990,0,1,604,4,182498,947,0,2,499,1,108742,922,0,1,510,3,117342,927,0,1,525,2,211447,949,0,1,584,4,177649,923,0,1,511,1,154134,974,0,1,487,3,380306,914.75,89.4311886313,539.875,44.677839865,2.5,1.11803398875,380306,209339.5,93773.4048491
clustercomm-erlam_sched_coop_ss20-4-2,766,1,7,724,2,199898,1009,0,1,603,3,183032,957,0,1,568,2,91437,864,0,1,495,2,512486,1036,0,1,599,2,148957,1056,0,2,645,4,142663,1032,0,3,574,2,152377,1023,0,1,552,2,136212,967.875,95.4665353671,595.0,63.4822809924,2.375,0.695970545354,512486,195882.75,123397.484326
clustercomm-erlam_sched_coop_ss8-4-2,449,0,1,347,2,93639,823,0,1,429,2,111812,668,0,2,256,4,124541,756,0,1,331,1,73590,768,0,1,239,1,96328,784,0,1,433,2,100412,706,0,1,310,1,71416,748,0,1,350,1,77166,712.75,108.977922076,336.875,66.0292312162,1.75,0.968245836552,124541,93613.0,17697.0132861
clustercomm-erlam_sched_coop_ss10-1-2,315,0,1,237,3,104020,514,0,2,260,1,80648,484,0,1,129,0,67796,508,0,1,200,2,98925,453,0,1,168,2,131449,467,0,2,214,4,104206,495,0,1,204,2,108431,538,0,1,172,2,107339,471.75,64.3462314359,198.0,38.7266058415,2.0,1.11803398875,131449,100351.75,17887.1337821
clustercomm-erlam_sched_coop_ss9-4-2,549,0,1,426,2,272100,903,0,1,499,1,113763,889,0,2,495,2,348214,704,0,1,259,3,118581,891,0,1,488,2,249203,824,0,2,408,2,118328,919,0,1,479,1,109272,808,0,1,336,2,195612,810.875,118.787033699,423.75,81.4060040783,1.875,0.599478940414,348214,190634.125,85052.9187704
clustercomm-erlam_sched_coop_ss20-7-2,1149,0,1,1044,2,306624,1578,4,8,1120,0,286469,1510,0,1,1052,3,188363,1258,0,1,708,2,286654,1537,0,1,979,1,189713,1556,0,1,1033,4,287169,1424,0,3,896,5,181686,1416,0,1,910,2,213589,1428.5,143.347479922,967.75,120.638665029,2.375,1.49478259289,306624,242533.375,50300.9907431
clustercomm-erlam_sched_coop_ss6-3-2,391,0,1,252,2,53011,514,0,1,146,2,69164,706,0,1,328,4,75523,533,0,1,127,1,94434,649,0,1,349,1,56714,710,0,1,379,1,56892,573,0,1,194,2,64500,492,0,0,0,0,84600,571.0,104.264087777,221.875,121.337790383,1.625,1.11102430216,94434,69354.75,13717.0768638
clustercomm-erlam_sched_coop_ss20-3-2,504,0,1,441,3,214186,739,0,1,370,4,158167,669,0,1,345,2,245811,774,2,5,460,0,116589,850,0,1,359,1,96822,802,0,3,388,4,112581,819,0,1,399,2,254466,762,0,1,388,2,92370,739.875,102.812253039,393.75,36.8502035273,2.25,1.29903810568,254466,161374.0,63156.6360528
clustercomm-erlam_sched_coop_ss8-3-2,377,0,1,259,1,180628,718,0,2,459,1,85219,782,0,1,393,1,90561,727,0,1,389,3,111434,894,0,1,501,2,106383,707,0,1,417,5,121923,744,0,1,372,1,106531,549,0,1,191,2,127043,687.25,147.151070332,372.625,95.19182935,2.0,1.32287565553,180628,116215.25,27683.5853655
clustercomm-erlam_sched_coop_ss9-1-2,287,0,1,210,2,82928,322,0,1,79,1,210056,428,0,1,198,2,89748,489,0,2,282,2,78046,472,0,1,248,2,84192,437,0,1,188,2,93132,559,0,1,204,4,75110,444,0,1,196,2,126745,429.75,82.3464480108,200.625,54.7104594662,2.125,0.7806247498,210056,104994.625,42460.5068297
clustercomm-erlam_sched_coop_ss9-2-2,346,0,1,233,2,139791,641,0,1,322,2,92849,551,0,2,330,2,86989,631,0,1,315,2,91072,657,0,1,258,4,92341,578,0,1,286,3,161619,608,0,1,259,1,102234,554,0,1,283,3,92987,570.75,92.6198547829,285.75,32.4104535605,2.375,0.85695682505,161619,107485.25,25848.013496
clustercomm-erlam_sched_coop_ss20-8-2,1301,0,1,1204,3,471928,2029,1,3,1482,3,172150,1879,0,1,1228,3,375875,1954,3,4,1318,0,257797,1743,0,1,1251,3,434901,1870,0,1,1394,3,621261,1906,0,1,1302,2,301642,1894,0,2,1301,7,236464,1822.0,210.875555719,1310.0,85.3595337382,3.0,1.80277563773,621261,359002.25,137404.182005
clustercomm-erlam_sched_coop_ss20-2-2,440,0,2,365,5,161254,612,0,1,340,6,118355,713,0,1,327,2,90371,667,0,1,295,3,174251,670,0,1,341,3,125839,712,0,1,376,2,77012,697,2,5,400,0,102231,704,0,1,252,1,127624,651.875,85.9817386135,337.0,43.8577245192,2.75,1.85404962177,174251,122117.125,31116.1417894
clustercomm-erlam_sched_coop_ss4-2-2,247,0,1,64,1,60035,439,0,1,18,1,49428,576,0,1,250,1,42328,321,0,0,0,0,51749,456,0,1,116,1,46681,572,0,2,339,1,37893,471,0,1,149,1,43762,525,0,1,259,5,44181,450.875,108.873134312,149.375,115.149834455,1.375,1.4086784587,60035,47007.125,6340.91084619
clustercomm-erlam_sched_coop_ss4-1-2,247,0,1,138,2,46012,404,0,1,115,3,36189,434,0,1,178,2,46627,445,0,1,143,2,53431,461,0,1,89,1,35416,354,0,0,0,0,49249,501,0,1,178,2,39936,366,0,1,18,1,48955,401.5,73.9780372813,107.375,63.3402271467,1.625,0.85695682505,53431,44476.875,6137.90125852
clustercomm-erlam_sched_coop_ss10-5-2,775,0,1,651,2,107534,1039,0,1,612,3,137889,975,0,2,510,1,161251,829,0,1,263,1,114125,982,0,1,396,1,108403,1110,0,1,606,3,163772,1101,0,1,592,2,133800,1141,0,2,616,4,135900,994.0,124.614405267,530.75,126.501729237,2.125,1.05326872165,163772,132834.25,20577.7875132
clustercomm-erlam_sched_coop_ss20-6-2,827,0,2,726,5,259900,1056,0,1,563,1,184881,1192,3,7,732,0,281934,1174,0,1,696,2,159835,1124,0,1,605,2,303445,1186,0,1,652,2,159452,1233,0,1,709,1,160198,1220,0,1,726,3,317898,1126.5,124.923976882,676.125,59.1722855313,2.0,1.41421356237,317898,228442.875,64711.0602726
clustercomm-erlam_sched_coop_ss20-1-2,317,0,1,247,3,80476,476,0,1,247,2,64056,498,0,1,198,2,147044,506,0,2,203,1,70465,439,0,2,229,1,174801,502,0,1,243,1,73629,443,0,1,225,2,95345,442,0,2,133,4,87091,452.875,57.7460767066,215.625,35.8501656203,2.0,1.0,174801,99113.375,37468.7429564
clustercomm-erlam_sched_coop_ss10-2-2,420,0,1,360,4,178285,770,0,2,321,4,86522,605,0,1,238,2,266922,674,0,1,295,2,120287,593,0,2,199,2,143328,698,0,1,355,2,87510,704,0,1,385,1,114182,565,0,1,322,3,169618,628.625,101.205159824,309.375,59.3104912726,2.5,1.0,266922,145831.75,55746.5586713
clustercomm-erlam_sched_coop_ss10-3-2,617,0,1,497,3,110734,853,0,1,418,2,221435,769,0,2,479,1,116345,688,0,1,379,2,108653,695,0,1,318,4,169733,683,0,1,383,3,125110,707,0,1,342,2,221019,783,0,1,375,2,222037,724.375,68.6493581543,398.875,58.5308412292,2.375,0.85695682505,222037,161883.25,49496.5270114
clustercomm-erlam_sched_coop_ss9-3-2,523,0,1,422,2,113336,677,0,2,349,1,108492,788,0,1,376,1,118977,719,0,1,392,2,116687,677,0,2,325,4,203418,748,0,1,342,2,89100,797,0,1,400,2,140787,516,0,1,143,1,200603,680.625,101.893249899,343.625,81.6531345081,1.875,0.927024810887,203418,136425.0,40113.800867
clustercomm-erlam_sched_coop_ss20-9-2,1104,0,1,997,3,385314,1466,0,1,824,3,220147,1484,0,1,919,1,224738,1462,4,8,799,0,320960,1595,0,1,977,2,240541,1464,0,2,883,1,212108,1337,0,1,798,1,250883,1471,0,2,814,4,321384,1422.875,136.847029105,876.375,75.2494808952,1.875,1.26861144564,385314,272009.375,58759.043172
chugmachine-erlam_sched_coop_ss4-10-9,216,0,1,36,1,4875,284,0,1,23,1,4436,255,0,1,70,3,4585,263,0,1,32,1,5557,297,0,1,46,2,4566,269,0,0,0,0,5423,168,0,1,8,4,5480,189,0,0,0,0,4992,242.625,43.4250431779,26.875,22.7784849145,1.5,1.32287565553,5557,4989.25,420.270671711
chugmachine-erlam_sched_coop_ss8-40-39,425,0,1,76,6,11528,580,0,1,138,3,9722,483,0,1,161,8,7239,434,0,1,69,4,10761,433,0,1,110,4,10001,434,0,0,0,0,8012,515,0,1,53,1,8565,508,0,1,84,2,11398,476.5,51.7034815075,86.375,47.1458839667,3.5,2.44948974278,11528,9653.25,1484.00638055
chugmachine-erlam_sched_coop_ss9-10-9,576,0,1,91,3,10258,543,0,1,78,3,10640,606,0,1,82,5,8948,504,0,1,4,2,8916,475,0,1,39,9,10650,501,0,1,74,6,9681,513,0,1,55,2,8583,571,0,1,87,2,10099,536.125,42.2387189081,63.75,27.8017535418,4.0,2.34520787991,10650,9721.875,764.938467705
chugmachine-erlam_sched_coop_ss1-20-19,53,0,0,49,0,2602,122,0,0,0,0,1565,121,0,0,0,0,1579,131,0,0,0,0,1585,128,0,0,0,0,1387,113,0,0,0,0,1586,115,0,0,0,0,2084,138,0,0,0,0,1455,115.125,24.7155694857,6.125,16.2052267803,0.0,0.0,2602,1730.375,382.550629819
chugmachine-erlam_sched_coop_ss1-40-39,74,0,0,69,0,2920,154,0,0,0,0,1633,176,0,0,0,0,1634,182,0,0,0,0,1622,194,0,0,0,0,1615,177,0,0,0,0,1633,203,0,0,0,0,1634,184,0,0,0,0,1627,168.0,37.9637985455,8.625,22.8196050579,0.0,0.0,2920,1789.75,427.242246858
chugmachine-erlam_sched_coop_ss3-40-39,174,0,1,105,4,4456,250,0,1,3,1,4317,258,0,0,0,0,5174,278,0,0,0,0,5217,329,0,1,85,2,3348,304,0,1,53,1,3260,245,0,0,0,0,5231,313,0,1,0,0,3822,268.875,45.9957538801,30.75,41.0845165482,1.0,1.32287565553,5231,4353.125,765.666447858
chugmachine-erlam_sched_coop_ss3-20-19,135,0,1,36,1,5705,180,0,1,48,2,4154,227,0,1,33,1,5352,190,0,0,0,0,3850,205,0,0,0,0,5685,196,0,0,0,0,5596,200,0,1,32,1,5472,148,0,1,37,3,4738,185.125,28.3480047799,23.25,18.565761498,1.0,1.0,5705,5069.0,683.458667368
chugmachine-erlam_sched_coop_ss1-10-9,42,0,0,39,0,4380,122,0,0,0,0,3867,118,0,0,0,0,3238,115,0,0,0,0,3970,115,0,0,0,0,3877,97,0,0,0,0,4347,96,0,0,0,0,3239,98,0,0,0,0,3907,100.375,24.1088028529,4.875,12.8980376414,0.0,0.0,4380,3853.125,402.237938756
chugmachine-erlam_sched_coop_ss2-10-9,107,0,1,36,1,2888,103,0,1,3,1,4862,133,0,0,0,0,6152,132,0,1,35,1,3011,126,0,0,0,0,6160,119,0,0,0,0,4563,120,0,0,0,0,4706,140,0,1,23,1,3010,122.5,12.0312094155,12.125,15.3414267589,0.5,0.5,6160,4419.0,1257.25047226
chugmachine-erlam_sched_coop_ss4-40-39,246,0,1,89,2,7729,228,0,0,0,0,5288,207,0,1,35,2,5764,245,0,1,53,1,4711,161,0,1,8,4,7672,210,0,0,0,0,5864,284,0,1,65,1,5193,277,0,1,85,2,3374,232.25,37.5158299922,41.875,34.3527200524,1.5,1.22474487139,7729,5699.375,1362.52540687
chugmachine-erlam_sched_coop_ss9-20-19,595,0,1,121,3,5962,496,0,1,28,4,8810,539,0,1,134,5,8398,561,0,1,72,1,11007,430,0,1,114,10,7703,509,0,1,45,2,10947,548,0,1,49,4,7456,482,0,1,37,3,9509,520.0,48.3373561544,75.0,39.3001272263,4.0,2.5495097568,11007,8724.0,1626.44643318
chugmachine-erlam_sched_coop_ss8-10-9,350,0,1,125,8,7656,385,0,1,50,4,8066,479,0,1,64,2,9145,507,0,1,32,1,7207,505,0,1,118,8,7736,427,0,1,32,1,11516,393,0,1,26,2,7510,404,0,1,4,2,7676,431.25,55.2511312101,56.375,41.0180981397,3.5,2.73861278753,11516,8314.0,1325.27478283
chugmachine-erlam_sched_coop_ss9-40-39,501,0,1,121,3,9014,498,0,1,60,5,9117,557,0,1,211,8,8944,607,0,1,85,2,8175,568,0,1,122,5,10339,535,0,1,109,3,8642,523,0,1,52,1,8705,465,0,1,20,5,9869,531.75,42.1922682491,97.5,54.5504353786,4.0,2.06155281281,10339,9100.625,649.991718697
chugmachine-erlam_sched_coop_ss3-10-9,163,0,1,59,2,4976,222,0,1,2,1,5229,267,0,1,55,1,3432,205,0,1,17,3,5180,274,0,1,0,0,5058,244,0,0,0,0,5139,292,0,0,0,0,4830,270,0,1,23,1,4630,242.125,40.2288376044,19.5,23.1462739982,1.0,1.0,5229,4809.25,552.43116087
chugmachine-erlam_sched_coop_ss2-40-39,131,0,1,36,1,4912,210,0,1,65,1,3503,174,0,1,53,1,4761,145,0,0,0,0,4299,197,0,0,0,0,4735,184,0,0,0,0,5648,128,0,0,0,0,4927,133,0,1,3,1,4097,162.75,30.4127851405,19.625,25.6365827481,0.5,0.5,5648,4610.25,601.342404542
chugmachine-erlam_sched_coop_ss4-20-19,219,0,1,48,2,6549,231,0,1,85,2,3882,286,0,0,0,0,6451,259,0,1,33,1,4039,223,0,1,53,5,4684,256,0,0,0,0,4895,281,0,0,0,0,3894,233,0,1,36,2,4349,248.5,24.2280828792,31.875,28.7116592171,1.5,1.58113883008,6549,4842.875,1014.80656254
chugmachine-erlam_sched_coop_ss8-20-19,511,0,1,101,3,10585,419,0,1,70,4,8768,464,0,1,88,3,7479,486,0,1,101,9,7295,549,0,1,65,2,7148,461,0,1,4,2,9169,484,0,1,33,1,7272,476,0,1,69,4,7285,481.25,35.5589299614,66.375,31.4083488105,3.5,2.29128784748,10585,8125.125,1175.20949595
chugmachine-erlam_sched_coop_ss2-20-19,133,0,1,36,1,3069,183,0,0,0,0,4583,168,0,0,0,0,2765,124,0,1,3,1,3962,139,0,0,0,0,4543,170,0,1,33,1,2614,142,0,1,45,1,2880,135,0,0,0,0,4322,149.25,19.9483708608,14.625,18.3979448581,0.5,0.5,4583,3592.25,788.762281996
ptree-erlam_sched_single_cml1-10-5,4639,0,3,4589,47,81218,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.875,1534.2050415,573.625,1517.66909581,5.875,15.5437889525,81218,10152.25,26860.3287478
